Model,Parameter,Dataset,Mode,AUC_avg,AUC_std,Repeat1,Repeat2,Repeat3,Repeat4,Repeat5,Repeat6,Repeat7,Repeat8,Repeat9,Repeat10
DeepDDI_1126,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 64, 'model': 'DeepDDI_1126', 'hidden_channels': 1024, 'hidden_layers_num': 9, 'out_channels': 1}",screening_1440,LOEO,0.5616796022888938,0.029416820535761206,0.5889949732857007,0.560466788909614,0.5584790237425311,0.6139586165470583,0.5755113654326451,0.5434581581360057,0.510294489583004,0.5272715058012709,0.5879200784040972,0.5504410230470109
DeepDDI_1129,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 64, 'model': 'DeepDDI_1129', 'hidden_channels': 2048, 'hidden_layers_num': 3, 'out_channels': 1}",screening_1440,LOEO,0.6902619265910025,0.014874291549149482,0.7125841737535961,0.6688651955360249,0.6708687679807783,0.682352755208498,0.6823211406531567,0.7027915652366349,0.6895253074515507,0.7062652145047579,0.6808787265657109,0.7061664190193164
DeepDDI_112,"{'mode': 'Standard', 'epoch': 200, 'batch_size': 512, 'model': 'DeepDDI_112', 'hidden_channels': 1024, 'hidden_layers_num': 5, 'out_channels': 1}",screening_1440,Standard,0.7754279820429326,0.008008362049887752,0.7834363440928204,0.7674196199930449
DeepDDI_1132,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 64, 'model': 'DeepDDI_1132', 'hidden_channels': 2048, 'hidden_layers_num': 5, 'out_channels': 1}",screening_1440,LOEO,0.6387049097404445,0.0395859445007238,0.6676638424330562,0.5949622206063672,0.6094100723973317,0.6497186304574627,0.6811988239385413,0.6654389681009136,0.6115045366886915,0.624988144541747,0.5759697764850937,0.7061940817552401
DeepDDI_1135,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 64, 'model': 'DeepDDI_1135', 'hidden_channels': 2048, 'hidden_layers_num': 7, 'out_channels': 1}",screening_1440,LOEO,0.6128374853782681,0.0395501987806743,0.6925484493060605,0.6515404192090039,0.5936423129208688,0.5949108469539376,0.5694216117100313,0.6121961050867819,0.5453905978312414,0.6381397995637192,0.6179301950618065,0.6126545161392305
DeepDDI_1138,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 64, 'model': 'DeepDDI_1138', 'hidden_channels': 2048, 'hidden_layers_num': 9, 'out_channels': 1}",screening_1440,LOEO,0.5552713319212165,0.03157400812651259,0.526457431001233,0.5709865321994246,0.5227585280263033,0.6158357307704467,0.536147292213335,0.5772106477822389,0.513084474091872,0.5557167019695867,0.5422330941165312,0.5922828870411938
DeepDDI_1141,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 64, 'model': 'DeepDDI_1141', 'hidden_channels': 4096, 'hidden_layers_num': 3, 'out_channels': 1}",screening_1440,LOEO,0.6593294552812115,0.01949052873179378,0.6199258638677246,0.6500584869273813,0.6854035597989314,0.6606296038696217,0.6717342164332458,0.6415541715405773,0.6790766969112579,0.6676677942524738,0.6420639562454554,0.6751802029654453
DeepDDI_1144,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 64, 'model': 'DeepDDI_1144', 'hidden_channels': 4096, 'hidden_layers_num': 5, 'out_channels': 1}",screening_1440,LOEO,0.6425547722171289,0.028180319461628276,0.6436644431096077,0.5924725743732414,0.6850439442319243,0.6530460624071321,0.6686755082039771,0.6495012803894913,0.6570492554772217,0.6307380417944422,0.6513665391546267,0.5939900730296228
DeepDDI_1147,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 64, 'model': 'DeepDDI_1147', 'hidden_channels': 4096, 'hidden_layers_num': 7, 'out_channels': 1}",screening_1440,LOEO,0.6084987828396193,0.03216183493643463,0.6321053713129524,0.5874656191710663,0.6308882109323132,0.6506631152982834,0.5879833075147798,0.6314375138313679,0.5593523758338339,0.6492602194050141,0.5871494736176536,0.5686826214789289
DeepDDI_1150,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 64, 'model': 'DeepDDI_1150', 'hidden_channels': 4096, 'hidden_layers_num': 9, 'out_channels': 1}",screening_1440,LOEO,0.5175160443868357,0.03459959057805965,0.5071527931459644,0.46439805886630203,0.4569054092504189,0.5208300401504853,0.572492175397553,0.5591903512377099,0.5327052575005533,0.5055127880876356,0.529500331952831,0.5264732382789037
